UTILITY,LOAD_ZONE,ESCO,OFFER_ID,COMMODITY,OFFER_TYPE,IS_ACTIVE,RATE,RENEWABLE_ENERGY_OFFER,MINIMUM_TERM,IS_CANCELLATION_FEE,CANCELLATION_FEE,CREATED_DATE,UPDATED_DATE,COMMENTS,IS_GUARANTEED_SAVING,PERCENTAGE_RENEWABLE,ENERGY_SOURCE,IS_EDPCOMPLIANT,VALUE_ADDED
"Central Hudson Gas & Electric Corporation","Central Hudson","Central Hudson Gas & Electric Corporation","352169","GAS","Variable","Yes",".92901 ccf","No","0 ","No","null","03/01/2022 04:58:13 PM","null","The rate is for residential service and is quoted in dollars per Ccf. The rate is effective as of March 2, 2022 and normally changes on or about the first day of each month. There is an additional savings of $.00555 per Ccf for accounts that take ESCO service and receive dual bills.","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","Constellation NewEnergy - Gas Division, LLC","352571","GAS","Fixed","Yes",".777 ccf","No","36 Month(s)","Yes","100","03/07/2022 08:19:07 AM","null","Hot Water Heater Coverage + Gas Line Protection
","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","Family Energy, Inc. d/b/a MYRATE ENERGY","352921","GAS","Fixed","Yes",".999 ccf","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:08:14 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Central Hudson Gas & Electric Corporation","Central Hudson","Kiwi Energy NY, LLC.","351799","GAS","Variable","Yes","1.29 ccf","No","36 Month(s)","No","null","02/20/2022 08:43:32 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Central Hudson Gas & Electric Corporation","Central Hudson","M&R Energy Resources Corporation","352451","GAS","Variable","Yes",".699 ccf","No","1 Month(s)","No","null","03/04/2022 10:55:32 AM","null","null","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","New York Gas & Electric","352005","GAS","Fixed","Yes",".5349 ccf","No","24 Month(s)","Yes","200","03/01/2022 01:57:27 AM","null","Get a price-protected rate for the next 24 months from a trusted energy supplier.","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","New York Gas & Electric","352006","GAS","Fixed","Yes",".5349 ccf","No","36 Month(s)","Yes","200","03/01/2022 01:57:55 AM","null","Get a price-protected rate for the next 36 months from a trusted energy supplier.","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","Public Power, LLC","351985","GAS","Fixed","Yes",".5349 ccf","No","24 Month(s)","Yes","100","03/01/2022 01:45:22 AM","null","With a fixed rate from Public Power, you&#39;ll get the peace of mind knowing your rate is fixed for 24 months.","NO","0","null","YES","NO",
"Central Hudson Gas & Electric Corporation","Central Hudson","Public Power, LLC","351986","GAS","Fixed","Yes",".5349 ccf","No","36 Month(s)","Yes","150","03/01/2022 01:45:50 AM","null","With a fixed rate from Public Power, you&#39;ll get the peace of mind knowing your rate is fixed for 36 months.","NO","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","ABC Energy, LLC.","352149","GAS","Variable","Yes",".5319 therm","No","1 Month(s)","No","null","03/01/2022 02:37:07 PM","null","** Does not include Gross Receipts Tax which is between 0 and 3.0928%** Thank you for thinking of us! :)
*Price is for Residential SC1R1","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","ABN Energy, LLC","352933","GAS","Variable","Yes",".59 therm","No","1 Month(s)","No","null","03/15/2022 09:54:18 AM","null","null","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","ASC Energy Services, Inc.","351629","GAS","Variable","Yes",".755 therm","No","1 Month(s)","No","null","02/17/2022 06:29:00 PM","null","null","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Agway Energy Services, LLC.","352417","GAS","Variable","Yes","1.089 therm","No","1 Month(s)","No","null","03/04/2022 10:17:44 AM","null","In order to help you make the most informed decision, this rate is reflective of our current variable rate &amp; includes our EnergyGuard repair program. This valuable coverage is included with our commodity supply &amp; provides Peace of Mind 24/7 repair protection on your primary heat source in your home.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Alpha Gas and Electric, LLC","351915","GAS","Fixed","Yes",".99 therm","No","24 Month(s)","No","null","02/22/2022 12:13:02 PM","null","Green-e certified gas, 2 year Price protected fixed rate, includes Home Warranty coverage, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Approved Energy","352762","GAS","Fixed","Yes",".749 therm","No","12 Month(s)","Yes","$100","03/08/2022 10:23:59 PM","null","null","NO","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Atlantic Energy, LLC","352089","GAS","Variable","Yes",".649 therm","No","12 Month(s)","Yes","$100","03/01/2022 01:03:16 PM","null","null","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Brown's Fuel Service, LLC","352882","GAS","Variable","Yes",".75 therm","No","12 Month(s)","No","null","03/11/2022 03:03:10 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Brown's Fuel Service, LLC","352883","GAS","Fixed","Yes",".85 therm","No","12 Month(s)","Yes","100.00","03/11/2022 03:03:17 PM","null","Home Warranty Offer","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Constellation NewEnergy - Gas Division, LLC","352573","GAS","Fixed","Yes",".959 therm","No","36 Month(s)","Yes","100","03/07/2022 08:22:01 AM","null","null","NO","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","Family Energy, Inc. d/b/a MYRATE ENERGY","352923","GAS","Fixed","Yes",".999 therm","No","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:08:35 AM","null","You may pay a daily customer charge of 25 cents, including commodity related charges. Your gas Offer includes Home Protection Plan. See T&amp;C&#39;s for details.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Gas Zones","South Bay Energy Corp.","351925","GAS","Variable","Yes",".530544 therm","No","1 Month(s)","No","null","02/22/2022 06:27:18 PM","null","null","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","ABN Energy, LLC","352934","ELECTRIC","Variable","Yes",".0922 kWh","No","1 Month(s)","No","null","03/15/2022 09:54:25 AM","null","null","YES","0","null","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Agway Energy Services, LLC.","352424","ELECTRIC","Variable","Yes",".179 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:20:31 AM","null","To help you make your decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage gives Peace of Mind repair protection on your home&#39;s primary a/c unit &amp; interior electric lines. GreenChoice supports cleaner renewable resources.","NO","1","Hydroelectric","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Agway Energy Services, LLC.","352432","ELECTRIC","Variable","Yes",".179 kWh","No","1 Month(s)","No","null","03/04/2022 10:22:52 AM","null","To help you make the most informed decision, this rate reflects our current variable rate and includes our EnergyGuard repair program. This valuable included coverage provides Peace of Mind repair protection on your home&#39;s primary a/c unit and interior electric lines. ","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","All Choice Energy, LLC","352018","ELECTRIC","Variable","Yes",".114 kWh","Yes","1 Month(s)","No","null","03/01/2022 10:41:31 AM","null","null","NO","0.53","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Alpha Gas and Electric, LLC","351919","ELECTRIC","Fixed","Yes",".1299 kWh","No","24 Month(s)","No","null","02/22/2022 12:16:44 PM","null","Green-e certified Electric, 2 year Price protected fixed rate, Free month of energy supply after a year of service, NO cancellation fees. See terms and conditions for more info and visit https://alphagasandelectric.com/P2C/ to enroll.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","American Power & Gas, LLC","351558","ELECTRIC","Fixed","Yes",".133 kWh","Yes","12 Month(s)","Yes","$75 per account","02/17/2022 09:24:53 AM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Approved Energy","352764","ELECTRIC","Fixed","Yes",".139 kWh","Yes","12 Month(s)","Yes","$10/month for the balance of the remaining term","03/08/2022 10:24:33 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Atlantic Energy, LLC","352141","ELECTRIC","Fixed","Yes",".139 kWh","Yes","12 Month(s)","Yes","$100","03/01/2022 01:11:53 PM","null","null","NO","0.52","Hydroelectric,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Brown's Energy Services, LLC","352866","ELECTRIC","Fixed","Yes",".135 kWh","Yes","12 Month(s)","Yes","100.00","03/11/2022 02:54:09 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Brown's Energy Services, LLC","352867","ELECTRIC","Variable","Yes",".15 kWh","Yes","1 Month(s)","No","null","03/11/2022 02:55:04 PM","null","null","NO","0.5","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Direct Energy Services, LLC","352894","ELECTRIC","Variable","Yes",".1109 kWh","Yes","1 Month(s)","No","null","03/14/2022 02:16:46 AM","null","null","NO","1","Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Eligo Energy NY, LLC","353150","ELECTRIC","Variable","Yes",".208 kWh","Yes","1 Month(s)","No","null","03/17/2022 10:59:43 AM","null","100% renewable","NO","1","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Family Energy, Inc. d/b/a MYRATE ENERGY","352927","ELECTRIC","Fixed","Yes",".1359 kWh","Yes","60 Month(s)","Yes","An early cancellation fee of $100 for any Agreement(s) with a remaining Term of less than twelve (12) months or $200 for any Agreement with a remaining Term of more than twelve (12) months will apply if the Agreement(s) is terminated prior to the end of the Term.","03/15/2022 09:09:10 AM","null","Renewable Energy Credits that is at least 50% greater than the applicable Tier 1 Load Serving Entity obligation under the Renewable Energy Standard for any given year. More information at www.nyserda.ny.gov. You may pay a daily customer charge of 25 cents, including commodity related charges.","NO","0.54","Fuel Cells,Hydroelectric,Liquid Biofuel,Solar,Tidal - Ocean,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Green Mountain Energy Company","352794","ELECTRIC","Variable","Yes",".19 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:43:41 PM","null","Sign up for the Green Mountain Energy Pollution Free Plan. 
50% New York Renewable, 50% National Wind","NO","1","Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Green Mountain Energy Company","352795","ELECTRIC","Variable","Yes",".19 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:44:03 PM","null","Sign up for the Green Mountain Energy Pollution Free Plan. 
50% New York Renewable, 50% National Wind","NO","1","Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Green Mountain Energy Company","352796","ELECTRIC","Variable","Yes",".2 kWh","Yes","1 Month(s)","No","null","03/09/2022 12:44:29 PM","null","Sign up for the Green Mountain Energy SolarSPARC 10% Plan. 
50% NY Renewable, 10% National Solar, 40% National Wind","NO","1","Solar,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Greenlight Energy Inc.","352219","ELECTRIC","Variable","Yes",".125 kWh","Yes","1 Month(s)","No","null","03/02/2022 01:50:07 PM","null","null","NO","1","Hydroelectric,Solar,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Greenlight Energy Inc.","352225","ELECTRIC","Fixed","Yes",".149 kWh","Yes","12 Month(s)","No","null","03/02/2022 01:51:20 PM","null","NY sited renewables","NO","0.5","Hydroelectric,Solar,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","IDT Energy, Inc.","352449","ELECTRIC","Variable","Yes",".1922 kWh","Yes","1 Month(s)","No","null","03/04/2022 10:52:01 AM","null","IDTEs Premium Renewable Energy Product, is a 100% renewably sourced product. IDTE may satisfy its renewability commitments by purchasing and retiring Renewable Energy Credits or &quot;RECs&quot; to match your electricity usage. Lock in this price for your first month. Go to www.idtenergy.com.","NO","1","Hydroelectric","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Kiwi Energy NY, LLC.","351851","ELECTRIC","Variable","Yes",".2099 kWh","No","36 Month(s)","No","null","02/20/2022 08:52:35 AM","null","Kiwi Guard is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service). See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Kiwi Energy NY, LLC.","351867","ELECTRIC","Variable","Yes",".2099 kWh","No","36 Month(s)","No","null","02/20/2022 08:54:37 AM","null","Kiwi Guard - Home Protect is a month-to-month variable rate product for 36 months, with no cancellation fees, and no guaranteed savings. Includes HVAC coverage up to $750 per year (deductible due at time of service) + Surge Protection of up to $500 per year. See Terms &amp; Conditions for more details.","NO","0","null","YES","YES",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Kiwi Energy NY, LLC.","351869","ELECTRIC","Variable","Yes",".2099 kWh","Yes","36 Month(s)","No","null","02/20/2022 08:54:59 AM","null","Kiwi Green 50 is a monthly variable rate product for 36 months. No cancellation fees. No guaranteed savings. Usage matched with renewable attributes that are at least 50% greater than what is required of Kiwi to meet its renewable purchase obligations. Rate varies monthly based on numerous factors.","NO","0.5","Hydroelectric,Wind","YES","NO",
"Consolidated Edison Company of New York, Inc.","ConEd in All Zones","Kiwi Energy NY, LLC.","351885","ELECTRIC","Variable","Yes",".2099 kWh","Yes","36 Month(s)","No","null","02/20/2022 08:57:27 AM","null","Kiwi Green 100 is a monthly variable rate product for 36 months. No cancellation fees. No guaranteed savings. Usage matched with renewable attributes that are at least 100% greater than what is required of Kiwi to meet its renewable purchase obligations. Rate varies monthly based on numerous factors","NO","1","Hydroelectric,Wind","YES","NO",
